node_id,avg_gpu_usage_pct,avg_cpu_usage_pct,total_hours_observed,num_instances,failure_rate,is_underutilized,estimated_idle_hours,estimated_savings_usd
127,16.52062086641455,297.86104025345503,129.6975,70,0.18571428571428572,False,108.27066775178199,270.68
861,28.3805045352268,186.1459774755154,151.04305555555555,14,0.42857142857142855,False,108.17627432346598,270.44
1152,9.443436245361449,175.9252881074538,119.27833333333334,119,0.3277310924369748,True,108.0143599704703,270.04
135,19.647534810498627,201.13882387164864,133.1925,185,0.10810810810810811,False,107.02345719752661,267.56
1711,22.541277310221574,141.74143100768296,137.37833333333333,132,0.10606060606060606,False,106.4115022525061,266.03
1566,10.962735914435731,346.28364978317074,119.40527777777778,113,0.30973451327433627,True,106.3151925071016,265.79
723,15.689450887657104,317.6806373214067,125.75416666666668,150,0.15333333333333332,False,106.02402844831754,265.06
794,12.982462252158252,328.2960865286911,121.71694444444445,127,0.2677165354330709,True,105.91508807746402,264.79
596,11.039212704443912,235.1196708947185,118.90916666666665,135,0.2518518518518518,True,105.7825308332516,264.46
1149,17.92772158333697,193.83211401284026,128.59138888888887,182,0.17582417582417584,False,105.53788270874276,263.84
1581,16.034106637978745,171.8694549626837,123.55805555555554,105,0.2,False,103.74662516796474,259.37
1417,34.12491913922584,267.10029944074864,156.02,88,0.29545454545454547,False,102.77830115897986,256.95
1593,18.058167696325818,456.7560976650883,124.5975,135,0.2740740740740741,False,102.09747450457043,255.24
1455,15.650332037708848,388.92725001140013,120.72055555555555,145,0.35172413793103446,False,101.82738777334433,254.57
1061,17.988959769308067,188.99081366053,123.53166666666665,162,0.19135802469135801,False,101.30960484764425,253.27
264,12.361586071170493,316.81702580811077,115.56444444444443,117,0.18803418803418803,True,101.27884617677442,253.2
1309,18.577191652834856,181.54959032670496,123.82361111111109,205,0.11219512195121951,False,100.82066156353906,252.05
786,19.55457579847838,170.22189332584233,124.71055555555557,184,0.15217391304347827,False,100.32393544074097,250.81
979,18.146877298244977,221.17297148081525,121.25444444444445,126,0.10317460317460317,False,99.25054919244249,248.13
825,18.340613124849195,432.1612208124592,121.28694444444444,108,0.3425925925925926,False,99.04217519293812,247.61
178,20.636257620744594,145.63814870461607,124.54944444444445,171,0.09941520467836257,False,98.84710022368273,247.12
362,20.556559106053648,201.40023701428797,124.35583333333332,127,0.16535433070866143,False,98.79255295234108,246.98
128,22.451598026373034,253.75625481473068,127.24916666666668,149,0.11409395973154363,False,98.67969527475722,246.7
1282,20.00899546263812,233.1964305867497,123.3536111111111,160,0.1375,False,98.67179266088861,246.68
286,29.98866858347258,364.55597908189884,140.15333333333334,32,0.1875,False,98.12321469131041,245.31
150,21.31818488920914,176.37237256752795,124.47749999999998,162,0.1111111111111111,False,97.94115640453468,244.85
1371,24.084890944948537,169.3522284190096,128.56027777777774,147,0.14965986394557823,False,97.59667507647707,243.99
973,12.364579746349657,304.6149143581655,111.17000000000002,70,0.2714285714285714,True,97.4242966959831,243.56
96,17.57390334710102,168.74450411221773,118.14361111111111,170,0.09411764705882353,False,97.38116708366955,243.45
385,13.535190975698624,235.52935292877774,112.58527777777778,194,0.18556701030927836,True,97.34664542003478,243.37
1284,56.977538951670894,1473.910342061259,226.12333333333336,35,0.4857142857142857,False,97.28382300451673,243.21
1085,34.93124610020399,368.4189322415891,149.3838888888889,67,0.417910447761194,False,97.20223502705582,243.01
1269,14.285985503878582,336.1278111207192,113.35777777777777,109,0.29357798165137616,True,97.16350207692554,242.91
